CODGEO,Nb Pharmacies et parfumerie,Dynamique Entrepreneuriale,Dynamique Entrepreneuriale Service et Commerce,Synergie Médicale COMMUNE,Orientation Economique,Indice Fiscal Partiel,Score Fiscal,Indice Evasion Client,Score Evasion Client,Indice Synergie Médicale,Score Synergie Médicale,SEG Croissance POP,LIBGEO,REG,DEP,Nb Omnipraticiens BV,Nb Infirmiers Libéraux BV,Nb dentistes Libéraux BV,Nb pharmaciens Libéraux BV,Densité Médicale BV,Score équipement de santé BV,Indice Démographique,Score Démographique,Indice Ménages,Score Ménages,Population,Evolution Population,Evolution Pop %,Nb Ménages,Nb Résidences Principales,Nb propriétaire,Nb Logement,Nb Résidences Secondaires,Nb Log Vacants,Nb Occupants Résidence Principale,Nb Femme,Nb Homme,Nb Mineurs,Nb Majeurs,Nb Etudiants,Nb Entreprises Secteur Services,Nb Entreprises Secteur Commerce,Nb Entreprises Secteur Construction,Nb Entreprises Secteur Industrie,Nb Création Enteprises,Nb Création Industrielles,Nb Création Construction,Nb Création Commerces,Nb Création Services,Moyenne Revenus Fiscaux Départementaux,Moyenne Revenus Fiscaux Régionaux,Dep Moyenne Salaires Horaires,Dep Moyenne Salaires Cadre Horaires,Dep Moyenne Salaires Prof Intermédiaire Horaires,Dep Moyenne Salaires Employé Horaires,Dep Moyenne Salaires Ouvrié Horaires,Reg Moyenne Salaires Horaires,Reg Moyenne Salaires Cadre Horaires,Reg Moyenne Salaires Prof Intermédiaire Horaires,Reg Moyenne Salaires Employé Horaires,Reg Moyenne Salaires Ouvrié Horaires,Valeur ajoutée régionale,Urbanité Ruralité,Score Urbanité,Nb Atifs,Nb Actifs Salariés,Nb Actifs Non Salariés,Nb Logement Secondaire et Occasionnel,Nb Hotel,Capacité Hotel,Nb Camping,Capacité Camping,Dynamique Démographique BV,Taux étudiants,Taux Propriété,Dynamique Démographique INSEE,Capacité Fisc,Capacité Fiscale,Moyenne Revnus fiscaux,Taux Evasion Client,"Nb Education, santé, action sociale",Nb Services personnels et domestiques,"Nb Santé, action sociale",Nb Industries des biens intermédiaires,Nb de Commerce,Nb de Services aux particuliers,"Nb institution de Education, santé, action sociale, administration",PIB Régionnal,SEG Environnement Démographique Obsolète,Score Croissance Population,Score Croissance Entrepreneuriale,Score VA Région,Score PIB,Environnement Démographique,Fidélité,SYN MEDICAL,Seg Cap Fiscale,Seg Dyn Entre,DYN SetC,CP
51105,0,49,48,65,Bassin Urbain,97.92283,50.06536,0,0,65.32337,0.0694,en croissance démographique,Cernay-lès-Reims,21,51,12,12,6,6,1,1,73.64249,0.05682,68.413,0.04087,1208,19,1,454,455,371,481,7,19,1165,1226,1146,1399,973,96,20,18,4,9,5,1,2,0,2,11536,10046,11.03214286,20.93928571,12.51071429,8.839285714,9.221428571,10.65243902,20.93170732,12.48902439,8.663414634,9.082926829,19749.43799,Com rurale < 2 000 m habts,0,496,378,118,7,0,0,0,0,Grande Ville,0,77,-1,86,86,10791,0,2,3,3,2230,2004,542,3832,35310,Com rurale < 2 000 m habts en croissance démographique,71.72131,0.00865,6.46229,5.85503,Bassin Urbain en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,51
51106,0,15,6,58,Bassin Urbain,97.92283,50.06536,0,0,58.28854,0.06006,en croissance démographique,Cernon,21,51,12,12,6,6,1,1,7.31548,0.00564,6.93171,0.00414,120,0,0,46,46,36,53,5,2,120,118,110,142,86,10,4,1,1,1,0,0,0,0,0,11536,10046,11.03214286,20.93928571,12.51071429,8.839285714,9.221428571,10.65243902,20.93170732,12.48902439,8.663414634,9.082926829,19749.43799,Com rurale < 2 000 m habts,0,58,46,12,5,0,0,0,0,Grande Ville,0,67,0,72,72,10791,0,0,0,0,2230,2004,542,3832,35310,Com rurale < 2 000 m habts en croissance démographique,71.31148,0,6.46229,5.85503,Bassin Urbain en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,51
51107,0,18,8,34,Bassins Agroalimentaire,97.92283,50.06536,0,0,34.16915,0.02803,en croissance démographique,Chaintrix-Bierges,21,51,6,5,4,4,0.084813946,1,13.83845,0.01068,13.26067,0.00792,227,2,0,88,88,80,101,4,9,227,234,204,267,171,14,4,3,3,0,0,0,0,0,0,11536,10046,11.03214286,20.93928571,12.51071429,8.839285714,9.221428571,10.65243902,20.93170732,12.48902439,8.663414634,9.082926829,19749.43799,Com rurale < 2 000 m habts,0,108,91,17,4,0,0,0,0,3.Accroissement par excédent migratoire,0,79,0,74,74,10791,0,1,1,1,2230,2004,542,3832,35310,Zone rurale en croissance démographique,71.31148,0,6.46229,5.85503,Bassins Agroalimentaire en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,51
51108,1,1576,2413,606,Bassin Urbain,97.92283,50.06536,1614.96071,0.69039,609.01477,0.79148,en croissance démographique,Châlons-en-Champagne,21,51,12,12,6,6,1,1,2885.83472,2.22678,2951.85528,1.76333,47338,3431,7,19589,19571,6709,21165,366,1228,45205,47474,44280,55731,36023,3480,1093,788,120,268,132,6,14,40,72,11536,10046,11.03214286,20.93928571,12.51071429,8.839285714,9.221428571,10.65243902,20.93170732,12.48902439,8.663414634,9.082926829,19749.43799,Com < 200 m habts,62.5,19003,17917,1086,366,10,372,1,148,Grande Ville,1,31,-403,0,0,10791,13,232,89,295,2230,2004,542,3832,35310,Com < 200 m habts en croissance démographique,74.18033,0.58557,6.46229,5.85503,Bassin Urbain en croissance démographique,Pop Mobile,Forte Synergie Médicale,Fiscalité moyenne,Dynamique Economique,Bonne Dynamique Entreprise Serv et Com,51
51109,0,17,9,58,Bassin Urbain,97.92283,50.06536,0,0,58.28854,0.06006,en croissance démographique,Châlons-sur-Vesle,21,51,12,12,6,6,1,1,9.81493,0.00757,9.19206,0.00549,161,4,2,61,61,47,63,2,0,161,146,168,193,121,22,3,4,1,2,0,0,0,0,0,11536,10046,11.03214286,20.93928571,12.51071429,8.839285714,9.221428571,10.65243902,20.93170732,12.48902439,8.663414634,9.082926829,19749.43799,Com rurale < 2 000 m habts,0,72,54,18,2,0,0,0,0,Grande Ville,0,74,0,72,72,10791,0,0,0,0,2230,2004,542,3832,35310,Com rurale < 2 000 m habts en croissance démographique,72.13115,0,6.46229,5.85503,Bassin Urbain en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,51
51110,0,11,1,58,Bassin Urbain,97.92283,50.06536,0,0,58.28854,0.06006,en croissance démographique,Chaltrait,21,51,12,12,6,6,1,1,5.30372,0.00409,4.52068,0.0027,87,6,6,30,30,24,40,5,5,87,78,86,104,60,6,1,0,1,0,0,0,0,0,0,11536,10046,11.03214286,20.93928571,12.51071429,8.839285714,9.221428571,10.65243902,20.93170732,12.48902439,8.663414634,9.082926829,19749.43799,Com rurale < 2 000 m habts,0,37,26,11,5,0,0,0,0,Grande Ville,0,60,0,71,71,10791,0,0,0,0,2230,2004,542,3832,35310,Com rurale < 2 000 m habts en croissance démographique,73.77049,0,6.46229,5.85503,Bassin Urbain en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,51
51111,0,11,1,58,Bassin Urbain,97.92283,50.06536,0,0,58.28854,0.06006,en croissance démographique,Chambrecy,21,51,12,12,6,6,1,1,4.51121,0.00348,4.36999,0.00261,74,-1,-2,29,29,26,33,3,1,74,76,66,81,61,5,1,0,1,0,1,0,0,0,1,11536,10046,11.03214286,20.93928571,12.51071429,8.839285714,9.221428571,10.65243902,20.93170732,12.48902439,8.663414634,9.082926829,19749.43799,Com rurale < 2 000 m habts,0,32,27,5,3,0,0,0,0,Grande Ville,0,78,0,71,71,10791,0,0,0,0,2230,2004,542,3832,35310,Com rurale < 2 000 m habts en croissance démographique,70.4918,0.00173,6.46229,5.85503,Bassin Urbain en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,51
51112,0,30,20,60,Bassin Urbain,97.92283,50.06536,0,0,60.29849,0.06273,en croissance démographique,Chamery,21,51,12,12,6,6,1,1,24.38493,0.01882,23.20617,0.01386,400,8,2,154,154,122,170,3,13,400,382,410,481,311,31,9,7,4,4,2,0,0,0,2,11536,10046,11.03214286,20.93928571,12.51071429,8.839285714,9.221428571,10.65243902,20.93170732,12.48902439,8.663414634,9.082926829,19749.43799,Com rurale < 2 000 m habts,0,190,97,93,3,0,0,0,0,Grande Ville,0,71,0,76,76,10791,0,0,1,0,2230,2004,542,3832,35310,Com rurale < 2 000 m habts en croissance démographique,72.13115,0.00346,6.46229,5.85503,Bassin Urbain en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,51
51113,0,20,3,58,Bassin Urbain,97.92283,50.06536,0,0,58.28854,0.06006,en croissance démographique,Champaubert,21,51,12,12,6,6,1,1,7.74222,0.00597,6.93171,0.00414,127,-1,-1,46,46,37,57,4,7,122,112,130,142,100,8,1,2,2,4,1,0,1,0,0,11536,10046,11.03214286,20.93928571,12.51071429,8.839285714,9.221428571,10.65243902,20.93170732,12.48902439,8.663414634,9.082926829,19749.43799,Com rurale < 2 000 m habts,0,48,32,16,4,0,0,0,0,Grande Ville,0,64,0,72,72,10791,0,0,0,0,2230,2004,542,3832,35310,Com rurale < 2 000 m habts en croissance démographique,70.90164,0.00173,6.46229,5.85503,Bassin Urbain en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,51
51115,0,40,24,61,Bassin Urbain,97.92283,50.06536,0,0,61.30347,0.06407,en croissance démographique,Champfleury,21,51,12,12,6,6,1,1,27.6769,0.02136,26.82272,0.01602,454,13,2,178,178,160,186,4,4,454,442,446,527,361,33,9,10,4,10,0,0,0,0,0,11536,10046,11.03214286,20.93928571,12.51071429,8.839285714,9.221428571,10.65243902,20.93170732,12.48902439,8.663414634,9.082926829,19749.43799,Com rurale < 2 000 m habts,0,202,161,41,4,0,0,0,0,Grande Ville,0,86,-1,76,76,10791,0,2,1,2,2230,2004,542,3832,35310,Com rurale < 2 000 m habts en croissance démographique,72.13115,0,6.46229,5.85503,Bassin Urbain en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,51
51116,0,15,7,55,Bassin diversifié,97.92283,50.06536,0,0,55.27362,0.05606,en croissance démographique,Champguyon,21,51,17,9,9,9,0.085149179,4,12.80209,0.00988,12.35653,0.00738,210,-4,-1,82,83,66,127,34,10,212,216,192,249,159,18,3,3,1,1,1,0,0,1,0,11536,10046,11.03214286,20.93928571,12.51071429,8.839285714,9.221428571,10.65243902,20.93170732,12.48902439,8.663414634,9.082926829,19749.43799,Com rurale < 2 000 m habts,0,80,57,23,34,0,0,0,0,4.Déclin par déficit naturel et migratoire,0,51,0,73,73,10791,0,0,0,0,2230,2004,542,3832,35310,Zone rurale en déclin démographique,70.90164,0.01066,6.46229,5.85503,Bassin diversifié en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,51
51117,0,19,11,59,Bassin Urbain,97.92283,50.06536,0,0,59.29352,0.0614,en croissance démographique,Champigneul-Champagne,21,51,12,12,6,6,1,1,14.69192,0.01134,13.86343,0.00828,241,6,2,92,92,69,100,1,7,242,220,242,275,187,22,8,1,3,0,1,0,0,0,1,11536,10046,11.03214286,20.93928571,12.51071429,8.839285714,9.221428571,10.65243902,20.93170732,12.48902439,8.663414634,9.082926829,19749.43799,Com rurale < 2 000 m habts,0,90,65,25,1,0,0,0,0,Grande Ville,0,69,0,73,73,10791,0,1,0,2,2230,2004,542,3832,35310,Com rurale < 2 000 m habts en croissance démographique,72.13115,0.00173,6.46229,5.85503,Bassin Urbain en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,51
51118,0,47,28,66,Bassin Urbain,97.92283,50.06536,0,0,66.32834,0.07074,en croissance démographique,Champigny,21,51,12,12,6,6,1,1,57.54844,0.04441,47.0151,0.02809,944,39,4,312,312,225,315,0,3,946,932,912,1172,672,107,13,9,11,4,5,0,1,1,3,11536,10046,11.03214286,20.93928571,12.51071429,8.839285714,9.221428571,10.65243902,20.93170732,12.48902439,8.663414634,9.082926829,19749.43799,Com rurale < 2 000 m habts,0,426,381,45,0,0,0,0,0,Grande Ville,0,71,-4,83,83,10791,0,1,3,0,2230,2004,542,3832,35310,Com rurale < 2 000 m habts en croissance démographique,72.95082,0.01758,6.46229,5.85503,Bassin Urbain en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,51
51119,0,27,20,58,Bassin Urbain,97.92283,50.06536,0,0,58.28854,0.06006,en croissance démographique,Champillon,21,51,12,12,6,6,1,1,32.55388,0.02512,32.24754,0.01926,534,12,2,214,214,164,221,6,1,528,532,518,624,426,40,7,9,2,4,1,0,1,0,0,11536,10046,11.03214286,20.93928571,12.51071429,8.839285714,9.221428571,10.65243902,20.93170732,12.48902439,8.663414634,9.082926829,19749.43799,Com rurale < 2 000 m habts,0,232,169,63,6,1,25,0,0,Grande Ville,0,74,-1,77,77,10791,0,1,0,0,2230,2004,542,3832,35310,Com rurale < 2 000 m habts en croissance démographique,72.13115,0.00173,6.46229,5.85503,Bassin Urbain en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,51
51120,0,13,6,58,Bassin Urbain,97.92283,50.06536,0,0,58.28854,0.06006,en croissance démographique,Champlat-et-Boujacourt,21,51,12,12,6,6,1,1,7.37644,0.00569,6.78102,0.00405,121,3,2,45,45,37,51,5,1,121,116,114,138,92,10,3,2,1,0,1,0,0,0,1,11536,10046,11.03214286,20.93928571,12.51071429,8.839285714,9.221428571,10.65243902,20.93170732,12.48902439,8.663414634,9.082926829,19749.43799,Com rurale < 2 000 m habts,0,59,46,13,5,0,0,0,0,Grande Ville,0,72,0,72,72,10791,0,1,0,0,2230,2004,542,3832,35310,Com rurale < 2 000 m habts en croissance démographique,72.13115,0.00173,6.46229,5.85503,Bassin Urbain en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,51
51121,0,16,2,39,Bassins Agroalimentaire,97.92283,50.06536,0,0,39.19402,0.0347,en croissance démographique,Champvoisy,21,51,8,8,5,5,0.074421723,2,10.60745,0.00818,11.30171,0.00675,174,3,1,75,75,60,117,33,9,174,164,168,198,134,8,2,0,3,0,0,0,0,0,0,11536,10046,11.03214286,20.93928571,12.51071429,8.839285714,9.221428571,10.65243902,20.93170732,12.48902439,8.663414634,9.082926829,19749.43799,Com rurale < 2 000 m habts,0,75,61,14,33,0,0,0,0,6.Déclin par déficit migratoire,0,51,0,73,73,10791,0,0,1,0,2230,2004,542,3832,35310,Zone rurale en déclin démographique,71.72131,0,6.46229,5.85503,Bassins Agroalimentaire en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,51
51122,0,14,6,90,Bassin Résidentiel,97.92283,50.06536,0,0,90.44774,0.10277,en croissance démographique,Changy,21,51,44,29,23,23,0.084478713,3,8.71761,0.00673,7.38378,0.00441,143,5,3,49,47,45,57,4,6,144,154,130,176,108,15,2,3,1,0,0,0,0,0,0,11536,10046,11.03214286,20.93928571,12.51071429,8.839285714,9.221428571,10.65243902,20.93170732,12.48902439,8.663414634,9.082926829,19749.43799,Com rurale < 2 000 m habts,0,49,39,10,4,0,0,0,0,6.Déclin par déficit migratoire,0,78,0,72,72,10791,0,0,0,1,2230,2004,542,3832,35310,Zone rurale en déclin démographique,72.54098,0,6.46229,5.85503,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,51
51124,0,12,6,60,Bassin Résidentiel,97.92283,50.06536,0,0,60.29849,0.06273,en croissance démographique,Chantemerle,21,51,26,14,12,12,0.062018103,3,2.19464,0.00169,2.56172,0.00153,36,-2,-6,17,17,15,33,8,8,36,34,38,41,31,0,4,1,0,0,0,0,0,0,0,11536,10046,11.03214286,20.93928571,12.51071429,8.839285714,9.221428571,10.65243902,20.93170732,12.48902439,8.663414634,9.082926829,19749.43799,Com rurale < 2 000 m habts,0,16,7,9,8,0,0,0,0,4.Déclin par déficit naturel et migratoire,0,45,0,71,71,10791,0,0,0,0,2230,2004,542,3832,35310,Zone rurale en déclin démographique,68.85246,0,6.46229,5.85503,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,51
51125,0,11,1,89,Bassin Résidentiel,97.92283,50.06536,0,0,89.44276,0.10144,en croissance démographique,Chapelaine,21,51,44,29,23,23,0.084478713,3,2.25561,0.00174,2.10965,0.00126,37,1,4,14,14,11,18,2,2,37,36,38,48,26,5,1,0,1,0,1,0,1,0,0,11536,10046,11.03214286,20.93928571,12.51071429,8.839285714,9.221428571,10.65243902,20.93170732,12.48902439,8.663414634,9.082926829,19749.43799,Com rurale < 2 000 m habts,0,11,4,7,2,0,0,0,0,6.Déclin par déficit migratoire,0,61,0,71,71,10791,0,0,0,0,2230,2004,542,3832,35310,Zone rurale en déclin démographique,72.95082,0.00173,6.46229,5.85503,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,51
51126,0,11,5,42,Bassin Industriel,97.92283,50.06536,0,0,42.20894,0.03871,en croissance démographique,La Chapelle-Felcourt,21,51,14,7,5,5,0.090512906,3,4.45025,0.00343,3.91793,0.00234,73,3,4,26,26,18,31,3,2,73,68,66,86,48,4,2,2,0,0,0,0,0,0,0,11536,10046,11.03214286,20.93928571,12.51071429,8.839285714,9.221428571,10.65243902,20.93170732,12.48902439,8.663414634,9.082926829,19749.43799,Com rurale < 2 000 m habts,0,22,13,9,3,0,0,0,0,4.Déclin par déficit naturel et migratoire,0,58,0,71,71,10791,0,0,0,0,2230,2004,542,3832,35310,Zone rurale en déclin démographique,72.95082,0,6.46229,5.85503,Bassin Industriel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,51
51127,0,15,5,53,Bassin diversifié,97.92283,50.06536,0,0,53.26367,0.05339,en croissance démographique,La Chapelle-Lasson,21,51,17,9,9,9,0.085149179,4,6.40104,0.00494,6.02758,0.0036,105,2,2,40,40,34,51,2,9,105,108,96,124,80,8,3,1,0,3,0,0,0,0,0,11536,10046,11.03214286,20.93928571,12.51071429,8.839285714,9.221428571,10.65243902,20.93170732,12.48902439,8.663414634,9.082926829,19749.43799,Com rurale < 2 000 m habts,0,40,26,14,2,0,0,0,0,4.Déclin par déficit naturel et migratoire,0,66,0,71,71,10791,0,0,0,0,2230,2004,542,3832,35310,Zone rurale en déclin démographique,72.13115,0,6.46229,5.85503,Bassin diversifié en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,51
51128,0,10,2,30,Bassin Industriel,97.92283,50.06536,0,0,30.14925,0.02269,en croissance démographique,La Chapelle-sous-Orbais,21,51,6,4,3,3,0.069728461,1,2.80427,0.00216,2.41103,0.00144,46,1,2,16,16,9,18,2,0,46,40,52,54,38,3,2,0,0,0,1,0,1,0,0,11536,10046,11.03214286,20.93928571,12.51071429,8.839285714,9.221428571,10.65243902,20.93170732,12.48902439,8.663414634,9.082926829,19749.43799,Com rurale < 2 000 m habts,0,24,8,16,2,0,0,0,0,3.Accroissement par excédent migratoire,0,50,0,71,71,10791,0,0,0,0,2230,2004,542,3832,35310,Zone rurale en croissance démographique,72.13115,0.00173,6.46229,5.85503,Bassin Industriel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,51
51129,0,14,6,53,Bassin diversifié,97.92283,50.06536,0,0,53.26367,0.05339,en croissance démographique,Charleville,21,51,17,9,9,9,0.085149179,4,9.63205,0.00743,9.49343,0.00567,158,-1,0,63,63,48,132,58,11,160,152,152,177,127,2,2,3,1,0,2,1,0,0,1,11536,10046,11.03214286,20.93928571,12.51071429,8.839285714,9.221428571,10.65243902,20.93170732,12.48902439,8.663414634,9.082926829,19749.43799,Com rurale < 2 000 m habts,0,69,52,17,58,0,0,0,0,4.Déclin par déficit naturel et migratoire,0,36,0,72,72,10791,0,0,0,0,2230,2004,542,3832,35310,Zone rurale en déclin démographique,71.31148,0.00346,6.46229,5.85503,Bassin diversifié en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,51
51130,0,14,3,34,Bassin Industriel,97.92283,50.06536,0,0,34.16915,0.02803,en croissance démographique,Charmont,21,51,6,9,3,3,0.085149179,2,14.0823,0.01087,14.01412,0.00837,231,-9,-4,93,93,77,117,13,11,231,220,236,276,180,17,2,1,2,0,1,0,1,0,0,11536,10046,11.03214286,20.93928571,12.51071429,8.839285714,9.221428571,10.65243902,20.93170732,12.48902439,8.663414634,9.082926829,19749.43799,Com rurale < 2 000 m habts,0,68,60,8,13,0,0,0,0,6.Déclin par déficit migratoire,0,65,1,72,72,10791,0,0,0,0,2230,2004,542,3832,35310,Zone rurale en déclin démographique,69.67213,0.00173,6.46229,5.85503,Bassin Industriel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,51
51132,0,13,5,78,Bassin Résidentiel,97.92283,50.06536,0,0,78.38804,0.08676,en croissance démographique,Les Charmontois,21,51,40,29,15,15,0.08749581,4,9.20531,0.0071,9.34274,0.00558,151,-3,-2,62,62,50,83,17,4,151,154,146,177,123,16,2,2,1,0,0,0,0,0,0,11536,10046,11.03214286,20.93928571,12.51071429,8.839285714,9.221428571,10.65243902,20.93170732,12.48902439,8.663414634,9.082926829,19749.43799,Com rurale < 2 000 m habts,0,52,29,23,17,0,0,0,0,6.Déclin par déficit migratoire,0,60,0,72,72,10791,0,0,0,0,2230,2004,542,3832,35310,Zone rurale en déclin démographique,70.4918,0,6.46229,5.85503,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,51
51133,0,17,6,42,Bassin Industriel,97.92283,50.06536,0,0,42.20894,0.03871,en croissance démographique,Le Châtelier,21,51,14,7,5,5,0.090512906,3,5.36468,0.00414,5.7262,0.00342,88,-1,-1,38,38,30,43,2,3,88,80,94,107,67,3,2,3,2,1,0,0,0,0,0,11536,10046,11.03214286,20.93928571,12.51071429,8.839285714,9.221428571,10.65243902,20.93170732,12.48902439,8.663414634,9.082926829,19749.43799,Com rurale < 2 000 m habts,0,29,20,9,2,0,0,0,0,4.Déclin par déficit naturel et migratoire,0,69,0,71,71,10791,0,0,0,0,2230,2004,542,3832,35310,Zone rurale en déclin démographique,70.90164,0,6.46229,5.85503,Bassin Industriel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,51
51134,0,17,7,89,Bassin Résidentiel,97.92283,50.06536,0,0,89.44276,0.10144,en croissance démographique,Châtelraould-Saint-Louvent,21,51,44,29,23,23,0.084478713,3,13.96037,0.01077,13.56205,0.0081,229,2,0,90,90,83,106,6,10,229,212,236,273,175,17,2,4,1,2,1,0,0,0,1,11536,10046,11.03214286,20.93928571,12.51071429,8.839285714,9.221428571,10.65243902,20.93170732,12.48902439,8.663414634,9.082926829,19749.43799,Com rurale < 2 000 m habts,0,88,65,23,6,0,0,0,0,6.Déclin par déficit migratoire,0,78,0,73,73,10791,0,0,0,0,2230,2004,542,3832,35310,Zone rurale en déclin démographique,71.31148,0.00173,6.46229,5.85503,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,51
51135,0,13,5,92,Bassin Résidentiel,97.92283,50.06536,372.68324,0.15932,92.45769,0.10544,en croissance démographique,Châtillon-sur-Broué,21,51,44,29,23,23,0.084478713,3,3.65774,0.00282,3.46586,0.00207,60,2,3,23,23,21,35,11,1,56,54,66,70,50,3,1,3,1,0,1,0,0,1,0,11536,10046,11.03214286,20.93928571,12.51071429,8.839285714,9.221428571,10.65243902,20.93170732,12.48902439,8.663414634,9.082926829,19749.43799,Com rurale < 2 000 m habts,0,25,15,10,11,0,0,1,366,6.Déclin par déficit migratoire,0,60,0,71,71,10791,3,0,0,0,2230,2004,542,3832,35310,Zone rurale en déclin démographique,72.54098,0.01066,6.46229,5.85503,Bassin Résidentiel en croissance démographique,Pop Mobile,Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,51
51136,0,60,53,67,Bassin Urbain,97.92283,50.06536,0,0,67.33332,0.07207,en croissance démographique,Châtillon-sur-Marne,21,51,12,12,6,6,1,1,51.39124,0.03965,49.42613,0.02953,843,17,2,328,327,256,411,25,59,837,816,816,982,650,49,26,16,6,13,5,2,1,0,2,11536,10046,11.03214286,20.93928571,12.51071429,8.839285714,9.221428571,10.65243902,20.93170732,12.48902439,8.663414634,9.082926829,19749.43799,Com rurale < 2 000 m habts,0,396,263,133,19,0,0,0,0,Grande Ville,0,62,-2,83,83,10791,0,11,1,12,2230,2004,542,3832,35310,Com rurale < 2 000 m habts en croissance démographique,72.13115,0.00865,6.46229,5.85503,Bassin Urbain en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,51
51137,0,17,3,53,Bassin diversifié,97.92283,50.06536,0,0,53.26367,0.05339,en croissance démographique,Châtillon-sur-Morin,21,51,17,9,9,9,0.085149179,4,9.93686,0.00767,10.09619,0.00603,163,-1,0,67,67,58,119,46,6,162,162,162,196,128,10,1,2,2,2,0,0,0,0,0,11536,10046,11.03214286,20.93928571,12.51071429,8.839285714,9.221428571,10.65243902,20.93170732,12.48902439,8.663414634,9.082926829,19749.43799,Com rurale < 2 000 m habts,0,62,43,19,46,0,0,0,0,4.Déclin par déficit naturel et migratoire,0,48,0,72,72,10791,0,0,0,0,2230,2004,542,3832,35310,Zone rurale en déclin démographique,71.31148,0,6.46229,5.85503,Bassin diversifié en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,51
