CODGEO,Nb Pharmacies et parfumerie,Dynamique Entrepreneuriale,Dynamique Entrepreneuriale Service et Commerce,Synergie Médicale COMMUNE,Orientation Economique,Indice Fiscal Partiel,Score Fiscal,Indice Evasion Client,Score Evasion Client,Indice Synergie Médicale,Score Synergie Médicale,SEG Croissance POP,LIBGEO,REG,DEP,Nb Omnipraticiens BV,Nb Infirmiers Libéraux BV,Nb dentistes Libéraux BV,Nb pharmaciens Libéraux BV,Densité Médicale BV,Score équipement de santé BV,Indice Démographique,Score Démographique,Indice Ménages,Score Ménages,Population,Evolution Population,Evolution Pop %,Nb Ménages,Nb Résidences Principales,Nb propriétaire,Nb Logement,Nb Résidences Secondaires,Nb Log Vacants,Nb Occupants Résidence Principale,Nb Femme,Nb Homme,Nb Mineurs,Nb Majeurs,Nb Etudiants,Nb Entreprises Secteur Services,Nb Entreprises Secteur Commerce,Nb Entreprises Secteur Construction,Nb Entreprises Secteur Industrie,Nb Création Enteprises,Nb Création Industrielles,Nb Création Construction,Nb Création Commerces,Nb Création Services,Moyenne Revenus Fiscaux Départementaux,Moyenne Revenus Fiscaux Régionaux,Dep Moyenne Salaires Horaires,Dep Moyenne Salaires Cadre Horaires,Dep Moyenne Salaires Prof Intermédiaire Horaires,Dep Moyenne Salaires Employé Horaires,Dep Moyenne Salaires Ouvrié Horaires,Reg Moyenne Salaires Horaires,Reg Moyenne Salaires Cadre Horaires,Reg Moyenne Salaires Prof Intermédiaire Horaires,Reg Moyenne Salaires Employé Horaires,Reg Moyenne Salaires Ouvrié Horaires,Valeur ajoutée régionale,Urbanité Ruralité,Score Urbanité,Nb Atifs,Nb Actifs Salariés,Nb Actifs Non Salariés,Nb Logement Secondaire et Occasionnel,Nb Hotel,Capacité Hotel,Nb Camping,Capacité Camping,Dynamique Démographique BV,Taux étudiants,Taux Propriété,Dynamique Démographique INSEE,Capacité Fisc,Capacité Fiscale,Moyenne Revnus fiscaux,Taux Evasion Client,"Nb Education, santé, action sociale",Nb Services personnels et domestiques,"Nb Santé, action sociale",Nb Industries des biens intermédiaires,Nb de Commerce,Nb de Services aux particuliers,"Nb institution de Education, santé, action sociale, administration",PIB Régionnal,SEG Environnement Démographique Obsolète,Score Croissance Population,Score Croissance Entrepreneuriale,Score VA Région,Score PIB,Environnement Démographique,Fidélité,SYN MEDICAL,Seg Cap Fiscale,Seg Dyn Entre,DYN SetC,CP
68102,0,23,10,47,Bassin Industriel,116.65742,91.939,124.22775,0.05311,47.23382,0.04538,en croissance démographique,Geishouse,42,68,10,6,6,6,0.068052296,3,28.83518,0.02225,27.42548,0.01638,473,1,0,182,181,150,271,79,11,472,468,458,563,363,27,5,3,2,2,0,0,0,0,0,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com rurale < 2 000 m habts,0,209,191,18,79,0,0,1,24,1.Accroissement par excédent naturel et migratoire,0,55,0,86,86,12113,1,0,0,0,2752,2955,851,4856,48389,Zone rurale en croissance démographique,71.31148,0,9.05943,8.50002,Bassin Industriel en croissance démographique,Pop Mobile,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68103,0,22,4,49,Bassin Résidentiel,116.65742,91.939,0,0,49.24377,0.04805,en croissance démographique,Geispitzen,42,68,13,3,7,7,0.054642977,3,25.48225,0.01966,22.90479,0.01368,418,0,0,152,152,138,162,5,5,418,416,408,507,317,32,4,0,2,3,0,0,0,0,0,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com rurale < 2 000 m habts,0,198,180,18,5,0,0,0,0,1.Accroissement par excédent naturel et migratoire,0,85,0,85,85,12113,0,0,0,0,2752,2955,851,4856,48389,Zone rurale en croissance démographique,71.31148,0,9.05943,8.50002,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68104,0,17,2,47,Bassin Industriel,116.65742,91.939,0,0,47.23382,0.04538,en croissance démographique,Geiswasser,42,68,10,6,6,6,0.075762655,3,15.66732,0.01209,13.10998,0.00783,257,3,1,87,87,75,99,4,8,257,258,246,315,189,26,2,0,1,1,1,0,0,0,1,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com rurale < 2 000 m habts,0,123,115,8,4,0,0,1,30,1.Accroissement par excédent naturel et migratoire,0,75,0,83,83,12113,0,0,0,0,2752,2955,851,4856,48389,Zone rurale en croissance démographique,71.72131,0.00173,9.05943,8.50002,Bassin Industriel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68105,0,19,8,43,Bassin Industriel,116.65742,91.939,0,0,43.21392,0.04004,en croissance démographique,Gildwiller,42,68,9,7,5,5,0.062353336,2,16.94753,0.01308,14.46619,0.00864,278,9,3,96,96,80,101,0,5,278,272,270,329,213,15,5,2,1,1,0,0,0,0,0,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com rurale < 2 000 m habts,0,142,126,16,0,0,0,0,0,1.Accroissement par excédent naturel et migratoire,0,79,-1,84,84,12113,0,0,0,0,2752,2955,851,4856,48389,Zone rurale en croissance démographique,72.54098,0,9.05943,8.50002,Bassin Industriel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68106,0,17,8,92,Bassin Industriel,116.65742,91.939,0,0,92.45769,0.10544,en croissance démographique,Goldbach-Altenbach,42,68,32,29,20,20,0.086490111,4,15.36251,0.01185,14.01412,0.00837,252,7,2,93,93,82,161,62,6,252,248,242,308,182,14,5,2,0,1,1,0,0,1,0,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com rurale < 2 000 m habts,0,113,106,7,62,0,0,0,0,1.Accroissement par excédent naturel et migratoire,0,50,0,83,83,12113,0,0,0,0,2752,2955,851,4856,48389,Zone rurale en croissance démographique,72.13115,0.01066,9.05943,8.50002,Bassin Industriel en croissance démographique,Pop Sédentaire,Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68107,0,20,10,43,Bassin Industriel,116.65742,91.939,0,0,43.21392,0.04004,en croissance démographique,Gommersdorf,42,68,9,7,5,5,0.062353336,2,23.10472,0.01783,19.891,0.01188,379,13,3,132,132,101,141,4,5,375,386,356,461,281,22,4,4,1,1,0,0,0,0,0,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com < 10 m habts,12.5,177,139,38,4,1,8,0,0,1.Accroissement par excédent naturel et migratoire,0,71,-1,85,85,12113,0,0,0,0,2752,2955,851,4856,48389,Zone rurale en croissance démographique,72.54098,0,9.05943,8.50002,Bassin Industriel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68108,0,24,15,42,Bassin Résidentiel,116.65742,91.939,0,0,42.20894,0.03871,en croissance démographique,Grentzingen,42,68,6,1,7,7,0.066040898,1,32.24907,0.02488,29.68582,0.01773,529,6,1,197,196,150,217,3,18,529,554,480,633,401,28,8,4,2,1,0,0,0,0,0,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com < 10 m habts,12.5,226,213,13,3,0,0,0,0,1.Accroissement par excédent naturel et migratoire,0,69,0,86,86,12113,0,0,1,0,2752,2955,851,4856,48389,Zone rurale en croissance démographique,71.72131,0,9.05943,8.50002,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68109,0,33,17,56,Bassin Résidentiel,116.65742,91.939,0,0,56.27859,0.05739,en croissance démographique,Griesbach-au-Val,42,68,16,14,8,8,0.088836742,3,44.86827,0.03462,39.17925,0.0234,736,15,2,260,261,218,292,14,17,736,712,720,913,519,50,9,5,5,3,4,0,2,0,2,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com < 50 m habts,37.5,311,290,21,14,0,0,0,0,1.Accroissement par excédent naturel et migratoire,0,74,-1,89,89,12113,0,2,0,0,2752,2955,851,4856,48389,Zone rurale en croissance démographique,72.13115,0.00692,9.05943,8.50002,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68110,0,34,15,39,Bassin Industriel,116.65742,91.939,0,0,39.19402,0.0347,en croissance démographique,Grussenheim,42,68,8,6,2,2,0.057324841,1,46.75811,0.03608,39.17925,0.0234,767,31,4,260,260,215,273,3,10,768,720,776,948,548,55,9,3,7,2,0,0,0,0,0,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com rurale < 2 000 m habts,0,356,317,39,3,0,0,0,0,1.Accroissement par excédent naturel et migratoire,0,78,-3,90,90,12113,0,0,2,0,2752,2955,851,4856,48389,Zone rurale en croissance démographique,72.95082,0,9.05943,8.50002,Bassin Industriel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68111,0,44,40,55,Bassin Industriel,116.65742,91.939,0,0,55.27362,0.05606,en croissance démographique,Gueberschwihr,42,68,14,6,7,7,0.091853838,3,49.74526,0.03838,45.50821,0.02718,816,-33,-4,302,302,206,386,39,45,757,854,734,938,650,48,15,16,4,6,4,0,0,0,4,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com rurale < 2 000 m habts,0,386,298,88,39,1,35,0,0,1.Accroissement par excédent naturel et migratoire,0,53,3,91,91,12113,0,5,0,7,2752,2955,851,4856,48389,Zone rurale en croissance démographique,69.67213,0.00692,9.05943,8.50002,Bassin Industriel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68112,0,465,683,235,Bassin Résidentiel,116.65742,91.939,248.45549,0.10621,236.16909,0.2963,en croissance démographique,Guebwiller,42,68,42,24,21,21,0.081796849,3,702.71276,0.54223,722.55583,0.43163,11527,576,4,4795,4791,1688,5251,83,377,11247,11502,10838,13605,8735,715,286,245,42,71,54,4,11,10,29,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com < 50 m habts,50,4859,4530,329,83,2,72,0,0,1.Accroissement par excédent naturel et migratoire,0,32,-56,231,231,12113,2,75,36,84,2752,2955,851,4856,48389,Zone rurale en croissance démographique,72.95082,0.1827,9.05943,8.50002,Bassin Résidentiel en croissance démographique,Pop Mobile,Forte Synergie Médicale,Fiscalité moyenne,Dynamique Economique,Bonne Dynamique Entreprise Serv et Com,68
68113,0,77,56,60,Bassin Industriel,116.65742,91.939,0,0,60.29849,0.06273,en croissance démographique,Guémar,42,68,16,5,7,7,0.070063694,3,79.98258,0.06172,72.783,0.04348,1312,38,2,483,483,375,500,7,10,1314,1278,1278,1574,982,79,17,26,12,14,7,1,0,2,4,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com rurale < 2 000 m habts,0,597,530,67,7,1,25,0,0,1.Accroissement par excédent naturel et migratoire,0,75,-3,98,98,12113,0,5,1,3,2752,2955,851,4856,48389,Zone rurale en croissance démographique,72.13115,0.02997,9.05943,8.50002,Bassin Industriel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68114,0,16,3,46,Bassin Industriel,116.65742,91.939,0,0,46.22884,0.04405,en croissance démographique,Guevenatten,42,68,9,7,5,5,0.062353336,2,8.77858,0.00677,7.98654,0.00477,144,-1,-1,53,53,45,59,5,1,144,152,132,177,107,12,1,2,1,0,1,0,0,1,0,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com rurale < 2 000 m habts,0,64,58,6,5,0,0,0,0,1.Accroissement par excédent naturel et migratoire,0,76,0,81,81,12113,0,0,0,0,2752,2955,851,4856,48389,Zone rurale en croissance démographique,70.90164,0.01066,9.05943,8.50002,Bassin Industriel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68115,0,47,37,35,Bassin Industriel,116.65742,91.939,124.22775,0.05311,35.17412,0.02936,en croissance démographique,Guewenheim,42,68,5,5,1,1,0.079785451,0,71.56977,0.05522,63.13887,0.03772,1174,53,4,419,421,368,445,5,19,1176,1158,1136,1429,865,74,14,15,4,9,2,0,1,1,0,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com rurale < 2 000 m habts,0,538,489,49,5,0,0,1,40,1.Accroissement par excédent naturel et migratoire,0,82,-5,96,96,12113,1,1,1,1,2752,2955,851,4856,48389,Zone rurale en croissance démographique,72.95082,0.01239,9.05943,8.50002,Bassin Industriel en croissance démographique,Pop Mobile,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68116,0,26,16,51,Bassin Industriel,116.65742,91.939,0,0,51.25372,0.05072,en croissance démographique,Gundolsheim,42,68,14,6,7,7,0.091853838,3,36.82125,0.02841,32.39823,0.01935,604,12,1,215,215,194,235,7,13,605,590,598,723,465,42,7,6,2,2,0,0,0,0,0,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com rurale < 2 000 m habts,0,298,268,30,7,0,0,0,0,1.Accroissement par excédent naturel et migratoire,0,82,0,89,89,12113,0,0,0,0,2752,2955,851,4856,48389,Zone rurale en croissance démographique,71.72131,0,9.05943,8.50002,Bassin Industriel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68117,0,52,29,62,Bassin Résidentiel,116.65742,91.939,124.22775,0.05311,62.30844,0.0654,en croissance démographique,Gunsbach,42,68,16,14,8,8,0.088836742,3,48.09928,0.03711,45.96028,0.02745,789,7,0,305,306,232,351,14,31,789,798,742,930,610,51,13,10,9,8,7,2,2,1,2,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com < 50 m habts,37.5,375,337,38,14,0,0,1,120,1.Accroissement par excédent naturel et migratoire,0,66,0,91,91,12113,1,2,1,2,2752,2955,851,4856,48389,Zone rurale en croissance démographique,71.31148,0.02104,9.05943,8.50002,Bassin Résidentiel en croissance démographique,Pop Mobile,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68118,0,193,199,106,Bassin Urbain,116.65742,91.939,0,0,106.52734,0.12413,en croissance démographique,Habsheim,42,68,12,12,6,6,1,1,262.86956,0.20284,247.88412,0.14808,4312,143,3,1645,1645,1242,1722,13,64,4295,4216,4136,5102,3250,297,84,71,18,48,15,2,3,5,5,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com > 200 m habts,87.5,2052,1903,149,13,0,0,0,0,Grande Ville,0,72,-15,143,143,12113,0,21,8,22,2752,2955,851,4856,48389,Com > 200 m habts en croissance démographique,72.54098,0.0706,9.05943,8.50002,Bassin Urbain en croissance démographique,Pop Sédentaire,Synergie Médicale,Fiscalité moyenne,Dynamique Economique,Bonne Dynamique Entreprise Serv et Com,68
68119,0,35,16,45,Bassin Industriel,116.65742,91.939,0,0,45.22387,0.04271,en croissance démographique,Hagenbach,42,68,9,7,5,5,0.062353336,2,36.21162,0.02794,30.28858,0.01809,594,18,3,201,201,166,216,3,12,593,530,622,712,440,47,8,5,4,6,0,0,0,0,0,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com rurale < 2 000 m habts,0,267,240,27,3,0,0,0,0,1.Accroissement par excédent naturel et migratoire,0,76,-2,88,88,12113,0,0,1,0,2752,2955,851,4856,48389,Zone rurale en croissance démographique,72.54098,0,9.05943,8.50002,Bassin Industriel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68120,0,43,44,72,Bassin Urbain,116.65742,91.939,0,0,72.35819,0.07875,en croissance démographique,Hagenthal-le-Bas,42,68,12,12,6,6,1,1,60.96233,0.04704,59.07026,0.03529,1000,29,2,392,392,282,440,24,24,994,1008,944,1177,775,66,24,11,4,4,1,0,0,1,0,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com rurale < 2 000 m habts,0,487,445,42,24,1,26,0,0,Grande Ville,0,64,-2,94,94,12113,0,6,2,3,2752,2955,851,4856,48389,Com rurale < 2 000 m habts en croissance démographique,72.13115,0.01066,9.05943,8.50002,Bassin Urbain en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68121,0,26,15,68,Bassin Urbain,116.65742,91.939,0,0,68.33829,0.07341,en croissance démographique,Hagenthal-le-Haut,42,68,12,12,6,6,1,1,24.99455,0.01929,23.80893,0.01422,410,9,2,158,159,127,171,4,8,410,400,396,466,330,19,7,5,1,4,1,0,0,0,1,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com rurale < 2 000 m habts,0,207,181,26,4,0,0,0,0,Grande Ville,0,74,0,86,86,12113,0,1,2,1,2752,2955,851,4856,48389,Com rurale < 2 000 m habts en croissance démographique,72.13115,0.00173,9.05943,8.50002,Bassin Urbain en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68122,0,29,19,93,Bassin Résidentiel,116.65742,91.939,0,0,93.46266,0.10678,en croissance démographique,Hartmannswiller,42,68,42,24,21,21,0.081796849,3,31.8833,0.0246,28.93237,0.01728,523,13,2,192,192,177,207,5,10,523,500,512,622,390,30,10,5,2,4,0,0,0,0,0,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com rurale < 2 000 m habts,0,230,213,17,5,1,11,0,0,1.Accroissement par excédent naturel et migratoire,0,85,-1,86,86,12113,0,1,2,0,2752,2955,851,4856,48389,Zone rurale en croissance démographique,72.13115,0,9.05943,8.50002,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68123,0,44,36,68,Bassin Urbain,116.65742,91.939,0,0,68.33829,0.07341,en croissance démographique,Hattstatt,42,68,12,12,6,6,1,1,47.79447,0.03688,44.152,0.02637,784,12,1,293,293,230,313,1,19,784,766,754,914,606,55,15,13,4,7,1,0,0,0,1,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com rurale < 2 000 m habts,0,369,333,36,1,0,0,0,0,Grande Ville,0,73,0,91,91,12113,0,0,2,0,2752,2955,851,4856,48389,Com rurale < 2 000 m habts en croissance démographique,71.72131,0.00173,9.05943,8.50002,Bassin Urbain en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68124,0,16,8,77,Bassin Résidentiel,116.65742,91.939,0,0,77.38306,0.08542,en croissance démographique,Hausgauen,42,68,28,24,16,16,0.091183372,3,23.10472,0.01783,19.43894,0.01161,379,7,1,129,130,113,143,5,8,381,364,378,460,282,25,6,1,0,0,0,0,0,0,0,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com rurale < 2 000 m habts,0,172,161,11,5,0,0,0,0,1.Accroissement par excédent naturel et migratoire,0,79,0,85,85,12113,0,0,0,0,2752,2955,851,4856,48389,Zone rurale en croissance démographique,71.72131,0,9.05943,8.50002,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68125,0,24,11,45,Bassin Industriel,116.65742,91.939,0,0,45.22387,0.04271,en croissance démographique,Hecken,42,68,9,7,5,5,0.062353336,2,24.44589,0.01886,18.83618,0.01125,401,29,7,125,125,116,128,0,3,402,382,406,514,274,37,8,1,0,5,0,0,0,0,0,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com rurale < 2 000 m habts,0,198,184,14,0,0,0,0,0,1.Accroissement par excédent naturel et migratoire,0,90,-3,85,85,12113,0,0,1,0,2752,2955,851,4856,48389,Zone rurale en croissance démographique,74.18033,0,9.05943,8.50002,Bassin Industriel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68126,0,105,117,99,Bassin Urbain,116.65742,91.939,0,0,99.49251,0.11478,en croissance démographique,Hégenheim,42,68,12,12,6,6,1,1,157.16088,0.12127,163.34734,0.09758,2578,-8,0,1084,1077,764,1225,74,74,2576,2566,2490,2997,2059,151,48,43,11,18,7,1,0,4,2,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com < 50 m habts,50,1217,1104,113,74,0,0,0,0,Grande Ville,0,62,0,117,117,12113,0,14,9,11,2752,2955,851,4856,48389,Com < 50 m habts en croissance démographique,71.31148,0.04784,9.05943,8.50002,Bassin Urbain en croissance démographique,Pop Sédentaire,Synergie Médicale,Fiscalité moyenne,Moyenne dynamique,Dynamique Serv et Com,68
68127,0,35,21,78,Bassin Résidentiel,116.65742,91.939,0,0,78.38804,0.08676,en croissance démographique,Heidwiller,42,68,28,24,16,16,0.091183372,3,36.69932,0.02832,31.64478,0.0189,602,26,4,210,210,165,219,1,8,600,590,576,713,453,43,10,7,5,3,4,0,1,0,3,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com rurale < 2 000 m habts,0,286,258,28,1,0,0,0,0,1.Accroissement par excédent naturel et migratoire,0,75,-2,88,88,12113,0,2,0,2,2752,2955,851,4856,48389,Zone rurale en croissance démographique,72.95082,0.00692,9.05943,8.50002,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68128,0,26,9,40,Bassin Résidentiel,116.65742,91.939,0,0,40.19899,0.03604,en croissance démographique,Heimersdorf,42,68,6,1,7,7,0.066040898,1,38.22338,0.02949,28.4803,0.01701,627,28,4,189,189,157,201,7,5,567,606,612,764,454,45,3,4,4,2,1,1,0,0,0,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com rurale < 2 000 m habts,0,251,226,25,7,0,0,1,29,1.Accroissement par excédent naturel et migratoire,0,78,-3,87,87,12113,0,0,0,0,2752,2955,851,4856,48389,Zone rurale en croissance démographique,72.95082,0.00173,9.05943,8.50002,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68129,0,63,66,76,Bassin Urbain,116.65742,91.939,124.22775,0.05311,76.37809,0.08409,en croissance démographique,Heimsbrunn,42,68,12,12,6,6,1,1,74.49597,0.05748,63.89232,0.03817,1222,-13,-1,424,425,367,435,3,7,1180,1224,1152,1418,958,84,23,28,1,16,6,1,0,3,2,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com rurale < 2 000 m habts,0,580,535,45,3,0,0,1,59,Grande Ville,0,84,1,97,97,12113,1,3,1,3,2752,2955,851,4856,48389,Com rurale < 2 000 m habts en croissance démographique,70.90164,0.03717,9.05943,8.50002,Bassin Urbain en croissance démographique,Pop Mobile,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68130,0,23,14,47,Bassin Industriel,116.65742,91.939,0,0,47.23382,0.04538,en croissance démographique,Heiteren,42,68,10,6,6,6,0.075762655,3,47.85543,0.03693,44.45338,0.02655,785,12,1,295,296,216,310,5,9,785,786,742,917,611,33,7,4,0,4,4,0,1,0,3,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com rurale < 2 000 m habts,0,377,335,42,5,0,0,0,0,1.Accroissement par excédent naturel et migratoire,0,69,0,91,91,12113,0,0,0,0,2752,2955,851,4856,48389,Zone rurale en croissance démographique,71.72131,0.00692,9.05943,8.50002,Bassin Industriel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68131,0,15,6,79,Bassin Résidentiel,116.65742,91.939,0,0,79.39301,0.08809,en croissance démographique,Heiwiller,42,68,28,24,16,16,0.091183372,3,11.03418,0.00851,8.89068,0.00531,181,1,0,59,59,52,62,2,1,181,184,168,221,131,12,3,2,0,0,0,0,0,0,0,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com rurale < 2 000 m habts,0,78,71,7,2,0,0,0,0,1.Accroissement par excédent naturel et migratoire,0,83,0,82,82,12113,0,0,1,0,2752,2955,851,4856,48389,Zone rurale en croissance démographique,71.31148,0,9.05943,8.50002,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
68132,0,24,16,49,Bassin Résidentiel,116.65742,91.939,0,0,49.24377,0.04805,en croissance démographique,Helfrantzkirch,42,68,13,3,7,7,0.054642977,3,46.33137,0.03575,40.08339,0.02394,760,22,2,266,266,242,286,10,10,760,780,710,932,558,56,10,3,2,1,1,0,0,0,1,12258,11968,11.42,21.76,12.735,8.688333333,9.745,11.61785714,21.945,12.75928571,8.74,9.63,26472.26855,Com rurale < 2 000 m habts,0,349,328,21,10,0,0,0,0,1.Accroissement par excédent naturel et migratoire,0,84,-1,90,90,12113,0,1,0,1,2752,2955,851,4856,48389,Zone rurale en croissance démographique,72.13115,0.00173,9.05943,8.50002,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,68
