CODGEO,Nb Pharmacies et parfumerie,Dynamique Entrepreneuriale,Dynamique Entrepreneuriale Service et Commerce,Synergie Médicale COMMUNE,Orientation Economique,Indice Fiscal Partiel,Score Fiscal,Indice Evasion Client,Score Evasion Client,Indice Synergie Médicale,Score Synergie Médicale,SEG Croissance POP,LIBGEO,REG,DEP,Nb Omnipraticiens BV,Nb Infirmiers Libéraux BV,Nb dentistes Libéraux BV,Nb pharmaciens Libéraux BV,Densité Médicale BV,Score équipement de santé BV,Indice Démographique,Score Démographique,Indice Ménages,Score Ménages,Population,Evolution Population,Evolution Pop %,Nb Ménages,Nb Résidences Principales,Nb propriétaire,Nb Logement,Nb Résidences Secondaires,Nb Log Vacants,Nb Occupants Résidence Principale,Nb Femme,Nb Homme,Nb Mineurs,Nb Majeurs,Nb Etudiants,Nb Entreprises Secteur Services,Nb Entreprises Secteur Commerce,Nb Entreprises Secteur Construction,Nb Entreprises Secteur Industrie,Nb Création Enteprises,Nb Création Industrielles,Nb Création Construction,Nb Création Commerces,Nb Création Services,Moyenne Revenus Fiscaux Départementaux,Moyenne Revenus Fiscaux Régionaux,Dep Moyenne Salaires Horaires,Dep Moyenne Salaires Cadre Horaires,Dep Moyenne Salaires Prof Intermédiaire Horaires,Dep Moyenne Salaires Employé Horaires,Dep Moyenne Salaires Ouvrié Horaires,Reg Moyenne Salaires Horaires,Reg Moyenne Salaires Cadre Horaires,Reg Moyenne Salaires Prof Intermédiaire Horaires,Reg Moyenne Salaires Employé Horaires,Reg Moyenne Salaires Ouvrié Horaires,Valeur ajoutée régionale,Urbanité Ruralité,Score Urbanité,Nb Atifs,Nb Actifs Salariés,Nb Actifs Non Salariés,Nb Logement Secondaire et Occasionnel,Nb Hotel,Capacité Hotel,Nb Camping,Capacité Camping,Dynamique Démographique BV,Taux étudiants,Taux Propriété,Dynamique Démographique INSEE,Capacité Fisc,Capacité Fiscale,Moyenne Revnus fiscaux,Taux Evasion Client,"Nb Education, santé, action sociale",Nb Services personnels et domestiques,"Nb Santé, action sociale",Nb Industries des biens intermédiaires,Nb de Commerce,Nb de Services aux particuliers,"Nb institution de Education, santé, action sociale, administration",PIB Régionnal,SEG Environnement Démographique Obsolète,Score Croissance Population,Score Croissance Entrepreneuriale,Score VA Région,Score PIB,Environnement Démographique,Fidélité,SYN MEDICAL,Seg Cap Fiscale,Seg Dyn Entre,DYN SetC,CP
32128,0,24,3,64,Bassin Résidentiel,109.67825,76.33987,0,0,64.31839,0.06807,en croissance démographique,Estipouy,73,32,16,23,5,5,0.137110292,4,11.94862,0.00922,10.69895,0.00639,196,4,2,71,71,54,76,1,4,193,172,208,226,154,7,1,2,2,2,1,0,0,0,1,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,93,68,25,1,0,0,0,0,5.Déclin par déficit naturel,0,71,0,83,83,11330,0,0,0,0,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,72.13115,0.00173,11.82517,13.13235,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32129,0,26,5,74,Bassin Résidentiel,109.67825,76.33987,0,0,74.36814,0.08142,en croissance démographique,Estramiac,73,32,20,23,10,10,0.158565203,4,8.04703,0.00621,7.68516,0.00459,132,-9,-6,51,51,40,62,10,1,131,126,132,150,108,6,3,1,3,2,1,0,0,0,1,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,50,23,27,10,0,0,0,0,5.Déclin par déficit naturel,0,64,0,81,81,11330,0,0,0,0,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,68.85246,0.00173,11.82517,13.13235,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32130,0,28,7,148,Bassin Résidentiel,109.67825,76.33987,0,0,148.73628,0.18018,en croissance démographique,Faget-Abbatial,73,32,55,62,40,40,0.144485417,4,12.86305,0.00993,11.90447,0.00711,211,-3,-1,79,79,56,101,16,6,211,196,216,251,161,14,2,4,4,1,3,1,2,0,0,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,88,59,29,16,0,0,1,26,4.Déclin par déficit naturel et migratoire,0,55,0,82,82,11330,0,0,0,0,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,70.90164,0.00519,11.82517,13.13235,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Forte Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32131,0,19,3,69,Bassin Industriel,109.67825,76.33987,0,0,69.34327,0.07474,en croissance démographique,Flamarens,73,32,15,20,8,8,0.11900771,4,8.9005,0.00687,9.04137,0.0054,146,-5,-3,60,60,51,79,18,1,146,122,170,167,125,5,2,1,1,0,0,0,0,0,0,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,46,19,27,18,0,0,0,0,5.Déclin par déficit naturel,0,64,0,81,81,11330,0,0,1,0,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,70.08197,0,11.82517,13.13235,Bassin Industriel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32132,2,389,469,359,Bassin Résidentiel,109.67825,76.33987,248.45549,0.10621,360.78598,0.46181,en croissance démographique,Fleurance,73,32,20,23,10,10,0.158565203,4,382.78246,0.29536,422.0811,0.25214,6279,-155,-2,2801,2800,1586,3188,134,254,6139,6440,5860,7169,5131,268,159,203,50,65,30,3,2,10,15,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com < 10 m habts,25,2295,1943,352,134,2,43,0,0,5.Déclin par déficit naturel,0,49,15,151,151,11330,2,45,20,54,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,70.4918,0.14121,11.82517,13.13235,Bassin Résidentiel en croissance démographique,Pop Mobile,Forte Synergie Médicale,Fiscalité moyenne,Dynamique Economique,Bonne Dynamique Entreprise Serv et Com,32
32133,0,32,9,74,Bassin Résidentiel,109.67825,76.33987,0,0,74.36814,0.08142,en croissance démographique,Fourcès,73,32,19,18,12,12,0.128059001,4,16.88657,0.01303,17.93204,0.01071,277,-21,-7,119,119,90,168,30,19,277,262,290,309,243,17,3,4,3,5,0,0,0,0,0,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,93,39,54,30,1,18,0,0,4.Déclin par déficit naturel et migratoire,0,53,2,83,83,11330,0,0,0,0,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,68.44262,0,11.82517,13.13235,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32134,0,24,5,77,Bassin Résidentiel,109.67825,76.33987,0,0,77.38306,0.08542,en croissance démographique,Frégouville,73,32,14,28,12,12,0.15822997,4,12.25343,0.00946,10.69895,0.00639,201,0,0,71,71,53,82,3,8,201,196,192,238,150,10,2,2,2,2,0,0,0,0,0,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,87,61,26,3,0,0,0,0,1.Accroissement par excédent naturel et migratoire,0,64,0,82,82,11330,0,0,0,0,1935,3711,1222,7638,71295,Zone rurale en croissance démographique,71.31148,0,11.82517,13.13235,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32135,0,21,1,61,Bassins Agroalimentaire,109.67825,76.33987,0,0,61.30347,0.06407,en croissance démographique,Fustérouau,73,32,12,16,4,4,0.133422729,4,6.94971,0.00536,7.23309,0.00432,114,-8,-7,48,48,40,65,13,4,114,108,110,131,87,4,1,0,1,2,1,0,0,1,0,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,33,19,14,13,0,0,0,0,4.Déclin par déficit naturel et migratoire,0,61,0,81,81,11330,0,0,0,0,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,68.44262,0.01066,11.82517,13.13235,Bassins Agroalimentaire en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32136,0,30,7,53,Bassins Agroalimentaire,109.67825,76.33987,0,0,53.26367,0.05339,en croissance démographique,Galiax,73,32,5,11,3,3,0.157559504,3,11.76573,0.00908,10.39757,0.00621,193,3,1,69,68,59,82,13,1,189,176,202,234,144,15,2,4,5,1,2,0,0,1,1,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,65,52,13,13,0,0,0,0,5.Déclin par déficit naturel,0,71,0,82,82,11330,0,0,0,0,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,71.72131,0.01239,11.82517,13.13235,Bassins Agroalimentaire en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32138,0,18,2,46,Bassin Résidentiel,109.67825,76.33987,0,0,46.22884,0.04405,en croissance démographique,Garravet,73,32,5,4,4,4,0.108615488,2,7.37644,0.00569,6.93171,0.00414,121,-18,-14,46,46,37,71,14,11,121,124,114,132,106,4,2,0,0,1,0,0,0,0,0,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,38,22,16,14,0,0,0,0,3.Accroissement par excédent migratoire,0,52,2,81,81,11330,0,0,0,0,1935,3711,1222,7638,71295,Zone rurale en croissance démographique,65.57377,0,11.82517,13.13235,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32139,0,26,13,74,Bassin Résidentiel,109.67825,76.33987,124.22775,0.05311,74.36814,0.08142,en croissance démographique,Gaudonville,73,32,20,23,10,10,0.158565203,4,6.27912,0.00485,6.02758,0.0036,103,-6,-5,40,40,27,55,12,3,103,114,90,121,83,5,3,7,2,1,0,0,0,0,0,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,43,25,18,12,0,0,1,181,5.Déclin par déficit naturel,0,49,0,81,81,11330,1,0,0,0,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,69.2623,0,11.82517,13.13235,Bassin Résidentiel en croissance démographique,Pop Mobile,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32140,0,19,2,46,Bassin Résidentiel,109.67825,76.33987,0,0,46.22884,0.04405,en croissance démographique,Gaujac,73,32,5,4,4,4,0.108615488,2,2.25561,0.00174,2.41103,0.00144,37,-6,-16,16,16,15,25,7,2,37,38,34,40,32,2,1,1,1,0,1,0,1,0,0,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,16,8,8,7,0,0,0,0,3.Accroissement par excédent migratoire,0,60,0,80,80,11330,0,0,0,0,1935,3711,1222,7638,71295,Zone rurale en croissance démographique,64.7541,0.00173,11.82517,13.13235,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32141,0,24,7,44,Bassins Agroalimentaire,109.67825,76.33987,0,0,44.21889,0.04138,en croissance démographique,Gaujan,73,32,6,5,2,2,0.11565538,2,6.52297,0.00503,6.63033,0.00396,107,-12,-11,44,44,26,56,11,1,102,102,112,127,87,6,3,3,0,4,1,0,0,0,1,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,33,21,12,11,0,0,0,0,5.Déclin par déficit naturel,0,46,1,81,81,11330,0,0,0,0,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,66.80328,0.00173,11.82517,13.13235,Bassins Agroalimentaire en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32142,0,23,6,74,Bassin Résidentiel,109.67825,76.33987,0,0,74.36814,0.08142,en croissance démographique,Gavarret-sur-Aulouste,73,32,20,23,10,10,0.158565203,4,7.80318,0.00602,7.53447,0.0045,128,3,2,50,49,42,58,3,6,129,130,116,143,103,8,3,2,2,1,2,2,0,0,0,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,52,33,19,3,0,0,0,0,5.Déclin par déficit naturel,0,72,0,81,81,11330,0,0,0,0,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,72.13115,0.00346,11.82517,13.13235,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32143,0,30,18,79,Bassin Résidentiel,109.67825,76.33987,0,0,79.39301,0.08809,en croissance démographique,Gazaupouy,73,32,19,18,12,12,0.128059001,4,18.10581,0.01397,16.57584,0.0099,297,-3,-1,110,109,83,133,13,11,295,304,280,348,236,16,7,7,3,1,0,0,0,0,0,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,110,52,58,13,0,0,0,0,4.Déclin par déficit naturel et migratoire,0,62,0,83,83,11330,0,0,2,1,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,70.90164,0,11.82517,13.13235,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32144,0,20,5,51,Bassins Agroalimentaire,109.67825,76.33987,0,0,51.25372,0.05072,en croissance démographique,Gazax-et-Baccarisse,73,32,5,11,3,3,0.157559504,3,6.03527,0.00466,5.7262,0.00342,99,-3,-3,38,38,29,42,4,0,99,92,106,113,85,6,2,2,1,0,2,0,1,0,1,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,43,28,15,4,0,0,0,0,5.Déclin par déficit naturel,0,69,0,81,81,11330,0,0,0,0,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,70.08197,0.00346,11.82517,13.13235,Bassins Agroalimentaire en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32145,0,18,1,73,Bassin Résidentiel,109.67825,76.33987,0,0,73.36317,0.08008,en croissance démographique,Gée-Rivière,73,32,23,16,11,11,0.126718069,4,2.98715,0.0023,2.8631,0.00171,49,1,2,19,20,15,25,3,2,51,38,56,56,38,2,1,0,1,0,0,0,0,0,0,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,20,15,5,3,0,0,0,0,5.Déclin par déficit naturel,0,60,0,80,80,11330,0,0,0,0,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,72.13115,0,11.82517,13.13235,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32146,0,26,6,61,Bassins Agroalimentaire,109.67825,76.33987,0,0,61.30347,0.06407,en croissance démographique,Gimbrède,73,32,9,8,5,5,0.128394234,3,17.55715,0.01355,16.57584,0.0099,288,-3,-1,110,110,89,141,9,22,287,292,274,333,233,12,4,1,2,3,3,1,0,2,0,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,115,56,59,9,0,0,0,0,4.Déclin par déficit naturel et migratoire,0,63,0,83,83,11330,0,0,1,0,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,70.90164,0.02305,11.82517,13.13235,Bassins Agroalimentaire en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32147,1,215,239,207,Bassins Agroalimentaire,109.67825,76.33987,248.45549,0.10621,208.0298,0.25893,en croissance démographique,Gimont,73,32,8,10,7,7,0.169292658,4,167.09774,0.12894,169.07354,0.101,2741,-73,-2,1122,1120,667,1305,51,134,2511,2812,2554,3107,2259,117,91,94,23,43,13,2,0,4,7,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com < 10 m habts,12.5,1023,801,222,51,3,63,0,0,5.Déclin par déficit naturel,0,51,6,112,112,11330,2,25,13,30,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,70.4918,0.05821,11.82517,13.13235,Bassins Agroalimentaire en croissance démographique,Pop Mobile,Forte Synergie Médicale,Fiscalité moyenne,Dynamique Economique,Bonne Dynamique Entreprise Serv et Com,32
32148,0,21,1,63,Bassins Agroalimentaire,109.67825,76.33987,0,0,63.31342,0.06674,en croissance démographique,Giscaro,73,32,8,10,7,7,0.169292658,4,4.08448,0.00315,3.91793,0.00234,67,-1,-2,26,26,20,31,2,3,67,56,78,77,57,4,1,0,2,1,2,0,0,1,1,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,33,21,12,2,0,0,0,0,5.Déclin par déficit naturel,0,64,0,81,81,11330,0,0,0,0,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,70.4918,0.01239,11.82517,13.13235,Bassins Agroalimentaire en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32149,0,90,81,77,Bassins Agroalimentaire,109.67825,76.33987,248.45549,0.10621,77.38306,0.08542,en croissance démographique,Gondrin,73,32,11,16,6,6,0.136104593,4,60.29174,0.04652,63.13887,0.03772,989,-74,-7,419,421,302,550,80,49,990,1004,936,1139,801,42,29,34,14,11,4,0,0,1,3,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,358,218,140,80,1,25,1,117,5.Déclin par déficit naturel,0,54,8,91,91,11330,2,6,5,6,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,68.44262,0.01585,11.82517,13.13235,Bassins Agroalimentaire en croissance démographique,Pop Mobile,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32150,0,21,4,75,Bassin Résidentiel,109.67825,76.33987,0,0,75.37312,0.08275,en croissance démographique,Goutz,73,32,20,23,10,10,0.158565203,4,9.93686,0.00767,8.5893,0.00513,163,-8,-5,57,58,43,64,5,1,163,150,164,193,121,14,4,0,1,1,0,0,0,0,0,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,59,37,22,5,0,0,0,0,5.Déclin par déficit naturel,0,67,0,82,82,11330,0,1,0,1,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,69.2623,0,11.82517,13.13235,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32151,0,17,3,51,Bassins Agroalimentaire,109.67825,76.33987,0,0,51.25372,0.05072,en croissance démographique,Goux,73,32,5,11,3,3,0.157559504,3,5.12084,0.00395,4.97275,0.00297,84,-1,-1,33,33,26,48,15,0,84,78,86,96,68,5,1,2,0,0,0,0,0,0,0,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,22,19,3,15,0,0,0,0,5.Déclin par déficit naturel,0,54,0,80,80,11330,0,0,0,0,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,70.90164,0,11.82517,13.13235,Bassins Agroalimentaire en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32152,0,27,6,70,Bassin Urbain,109.67825,76.33987,0,0,70.34824,0.07608,en croissance démographique,Haget,73,32,12,12,6,6,1,1,17.86196,0.01378,17.02791,0.01017,293,-14,-4,113,113,92,130,7,10,291,290,284,326,248,15,3,2,4,1,1,0,1,0,0,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,133,99,34,7,0,0,0,0,Grande Ville,0,70,1,84,84,11330,0,0,0,0,1935,3711,1222,7638,71295,Com rurale < 2 000 m habts en croissance démographique,69.67213,0.00173,11.82517,13.13235,Bassin Urbain en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32153,0,17,2,149,Bassin Résidentiel,109.67825,76.33987,0,0,149.74126,0.18152,en croissance démographique,Haulies,73,32,55,62,40,40,0.144485417,4,4.93795,0.00381,4.2193,0.00252,81,1,1,28,28,27,29,1,0,81,70,80,88,62,7,2,0,0,0,0,0,0,0,0,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,36,29,7,1,0,0,0,0,4.Déclin par déficit naturel et migratoire,0,93,0,81,81,11330,0,1,0,1,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,71.72131,0,11.82517,13.13235,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Forte Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32154,0,19,4,48,Bassins Agroalimentaire,109.67825,76.33987,0,0,48.23879,0.04671,en croissance démographique,Homps,73,32,5,5,2,2,0.127723768,3,5.24276,0.00405,5.57551,0.00333,86,-9,-10,37,37,28,52,14,1,86,82,90,98,74,2,4,0,0,1,0,0,0,0,0,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,39,21,18,14,0,0,0,0,3.Accroissement par excédent migratoire,0,53,1,81,81,11330,0,1,1,0,1935,3711,1222,7638,71295,Zone rurale en croissance démographique,67.21311,0,11.82517,13.13235,Bassins Agroalimentaire en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32155,0,69,60,76,Bassins Agroalimentaire,109.67825,76.33987,0,0,76.37809,0.08409,en croissance démographique,Le Houga,73,32,12,16,4,4,0.133422729,4,66.9976,0.0517,67.81024,0.04051,1099,-27,-2,450,450,316,535,37,48,1061,1124,1030,1252,902,52,35,13,11,6,1,0,1,0,0,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,445,354,91,37,0,0,0,0,4.Déclin par déficit naturel et migratoire,0,59,2,94,94,11330,0,7,5,13,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,70.4918,0.00173,11.82517,13.13235,Bassins Agroalimentaire en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32156,0,21,8,66,Bassin Résidentiel,109.67825,76.33987,0,0,66.32834,0.07074,en croissance démographique,Idrac-Respaillès,73,32,16,23,5,5,0.137110292,4,12.37535,0.00955,10.84964,0.00648,203,-6,-2,72,72,59,82,6,4,201,208,192,246,154,18,5,2,1,0,0,0,0,0,0,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,83,54,29,6,0,0,0,0,5.Déclin par déficit naturel,0,71,0,82,82,11330,0,0,1,0,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,70.4918,0,11.82517,13.13235,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32157,0,21,3,60,Bassins Agroalimentaire,109.67825,76.33987,0,0,60.29849,0.06273,en croissance démographique,L' Isle-Arné,73,32,8,10,7,7,0.169292658,4,4.99891,0.00386,4.52068,0.0027,82,0,0,30,30,21,36,1,5,82,78,84,94,68,6,3,0,1,1,3,0,3,0,0,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,30,19,11,1,0,0,0,0,5.Déclin par déficit naturel,0,58,0,81,81,11330,0,0,0,0,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,71.31148,0.00519,11.82517,13.13235,Bassins Agroalimentaire en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32158,0,21,6,76,Bassin Résidentiel,109.67825,76.33987,0,0,76.37809,0.08409,en croissance démographique,L' Isle-Bouzon,73,32,20,23,10,10,0.158565203,4,15.17962,0.01171,12.95929,0.00774,249,-4,-1,86,86,55,117,17,14,229,236,240,274,202,5,4,1,0,2,0,0,0,0,0,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,82,47,35,17,0,0,0,0,5.Déclin par déficit naturel,0,47,0,82,82,11330,0,1,1,0,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,70.90164,0,11.82517,13.13235,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
32159,0,59,35,70,Bassin Résidentiel,109.67825,76.33987,0,0,70.34824,0.07608,en croissance démographique,L' Isle-de-Noé,73,32,16,23,5,5,0.137110292,4,27.00631,0.02084,26.82272,0.01602,443,-26,-5,178,181,143,217,17,19,443,436,428,495,369,13,12,15,8,10,1,0,0,1,0,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,Com rurale < 2 000 m habts,0,173,114,59,17,0,0,1,12,5.Déclin par déficit naturel,0,65,2,85,85,11330,0,1,1,1,1935,3711,1222,7638,71295,Zone rurale en déclin démographique,69.2623,0.01066,11.82517,13.13235,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,32
